Ano,Distrito,Concelho,Freguesia,Tipo,Numero
2025,Açores,Ponta Delgada,Ponta Delgada (São Pedro),Brancos,90.0
2025,Açores,Ponta Delgada,Ponta Delgada (São Pedro),Nulos,29.0
2025,Açores,Ponta Delgada,Ponta Delgada (São Sebastião),Inscritos,4229.0
2025,Açores,Ponta Delgada,Ponta Delgada (São Sebastião),Votantes,2133.0
2025,Açores,Ponta Delgada,Ponta Delgada (São Sebastião),TaxaAbstenção,49.56
2025,Açores,Ponta Delgada,Ponta Delgada (São Sebastião),Brancos,41.0
2025,Açores,Ponta Delgada,Ponta Delgada (São Sebastião),Nulos,19.0
2025,Açores,Ponta Delgada,Relva,Inscritos,2741.0
2025,Açores,Ponta Delgada,Relva,Votantes,1342.0
2025,Açores,Ponta Delgada,Relva,TaxaAbstenção,51.04
2025,Açores,Ponta Delgada,Relva,Brancos,35.0
2025,Açores,Ponta Delgada,Relva,Nulos,15.0
2025,Açores,Ponta Delgada,Remédios,Inscritos,781.0
2025,Açores,Ponta Delgada,Remédios,Votantes,316.0
2025,Açores,Ponta Delgada,Remédios,TaxaAbstenção,59.54
2025,Açores,Ponta Delgada,Remédios,Brancos,5.0
2025,Açores,Ponta Delgada,Remédios,Nulos,8.0
2025,Açores,Ponta Delgada,Rosto do Cão (Livramento),Inscritos,4268.0
2025,Açores,Ponta Delgada,Rosto do Cão (Livramento),Votantes,2036.0
2025,Açores,Ponta Delgada,Rosto do Cão (Livramento),TaxaAbstenção,52.3
2025,Açores,Ponta Delgada,Rosto do Cão (Livramento),Brancos,40.0
2025,Açores,Ponta Delgada,Rosto do Cão (Livramento),Nulos,17.0
2025,Açores,Ponta Delgada,Rosto do Cão (São Roque),Inscritos,4380.0
2025,Açores,Ponta Delgada,Rosto do Cão (São Roque),Votantes,1721.0
2025,Açores,Ponta Delgada,Rosto do Cão (São Roque),TaxaAbstenção,60.71
2025,Açores,Ponta Delgada,Rosto do Cão (São Roque),Brancos,50.0
2025,Açores,Ponta Delgada,Rosto do Cão (São Roque),Nulos,28.0
2025,Açores,Ponta Delgada,Santa Bárbara,Inscritos,753.0
2025,Açores,Ponta Delgada,Santa Bárbara,Votantes,336.0
2025,Açores,Ponta Delgada,Santa Bárbara,TaxaAbstenção,55.38
2025,Açores,Ponta Delgada,Santa Bárbara,Brancos,6.0
2025,Açores,Ponta Delgada,Santa Bárbara,Nulos,6.0
2025,Açores,Ponta Delgada,Santa Clara,Inscritos,2885.0
2025,Açores,Ponta Delgada,Santa Clara,Votantes,1336.0
2025,Açores,Ponta Delgada,Santa Clara,TaxaAbstenção,53.69
2025,Açores,Ponta Delgada,Santa Clara,Brancos,45.0
2025,Açores,Ponta Delgada,Santa Clara,Nulos,11.0
2025,Açores,Ponta Delgada,Santo António,Inscritos,1579.0
2025,Açores,Ponta Delgada,Santo António,Votantes,638.0
2025,Açores,Ponta Delgada,Santo António,TaxaAbstenção,59.59
2025,Açores,Ponta Delgada,Santo António,Brancos,13.0
2025,Açores,Ponta Delgada,Santo António,Nulos,10.0
2025,Açores,Ponta Delgada,São Vicente Ferreira,Inscritos,2416.0
2025,Açores,Ponta Delgada,São Vicente Ferreira,Votantes,1188.0
2025,Açores,Ponta Delgada,São Vicente Ferreira,TaxaAbstenção,50.83
2025,Açores,Ponta Delgada,São Vicente Ferreira,Brancos,37.0
2025,Açores,Ponta Delgada,São Vicente Ferreira,Nulos,17.0
2025,Açores,Ponta Delgada,Sete Cidades,Inscritos,640.0
2025,Açores,Ponta Delgada,Sete Cidades,Votantes,234.0
2025,Açores,Ponta Delgada,Sete Cidades,TaxaAbstenção,63.44
2025,Açores,Ponta Delgada,Sete Cidades,Brancos,6.0
2025,Açores,Ponta Delgada,Sete Cidades,Nulos,1.0
2025,Açores,Povoação,Água Retorta,Inscritos,436.0
2025,Açores,Povoação,Água Retorta,Votantes,184.0
2025,Açores,Povoação,Água Retorta,TaxaAbstenção,57.8
2025,Açores,Povoação,Água Retorta,Brancos,7.0
2025,Açores,Povoação,Água Retorta,Nulos,6.0
2025,Açores,Povoação,Faial da Terra,Inscritos,395.0
2025,Açores,Povoação,Faial da Terra,Votantes,148.0
2025,Açores,Povoação,Faial da Terra,TaxaAbstenção,62.53
2025,Açores,Povoação,Faial da Terra,Brancos,6.0
2025,Açores,Povoação,Faial da Terra,Nulos,2.0
2025,Açores,Povoação,Furnas,Inscritos,1481.0
2025,Açores,Povoação,Furnas,Votantes,606.0
2025,Açores,Povoação,Furnas,TaxaAbstenção,59.08
2025,Açores,Povoação,Furnas,Brancos,22.0
2025,Açores,Povoação,Furnas,Nulos,8.0
2025,Açores,Povoação,Nossa Senhora dos Remédios,Inscritos,1127.0
2025,Açores,Povoação,Nossa Senhora dos Remédios,Votantes,459.0
2025,Açores,Povoação,Nossa Senhora dos Remédios,TaxaAbstenção,59.27
2025,Açores,Povoação,Nossa Senhora dos Remédios,Brancos,19.0
2025,Açores,Povoação,Nossa Senhora dos Remédios,Nulos,4.0
2025,Açores,Povoação,Povoação,Inscritos,2004.0
2025,Açores,Povoação,Povoação,Votantes,836.0
2025,Açores,Povoação,Povoação,TaxaAbstenção,58.28
2025,Açores,Povoação,Povoação,Brancos,21.0
2025,Açores,Povoação,Povoação,Nulos,14.0
2025,Açores,Povoação,Ribeira Quente,Inscritos,800.0
2025,Açores,Povoação,Ribeira Quente,Votantes,288.0
2025,Açores,Povoação,Ribeira Quente,TaxaAbstenção,64.0
2025,Açores,Povoação,Ribeira Quente,Brancos,5.0
2025,Açores,Povoação,Ribeira Quente,Nulos,10.0
2025,Açores,Ribeira Grande,Calhetas,Inscritos,813.0
2025,Açores,Ribeira Grande,Calhetas,Votantes,384.0
2025,Açores,Ribeira Grande,Calhetas,TaxaAbstenção,52.77
2025,Açores,Ribeira Grande,Calhetas,Brancos,12.0
2025,Açores,Ribeira Grande,Calhetas,Nulos,2.0
2025,Açores,Ribeira Grande,Fenais da Ajuda,Inscritos,902.0
2025,Açores,Ribeira Grande,Fenais da Ajuda,Votantes,308.0
2025,Açores,Ribeira Grande,Fenais da Ajuda,TaxaAbstenção,65.85
2025,Açores,Ribeira Grande,Fenais da Ajuda,Brancos,6.0
2025,Açores,Ribeira Grande,Fenais da Ajuda,Nulos,7.0
2025,Açores,Ribeira Grande,Lomba da Maia,Inscritos,1054.0
2025,Açores,Ribeira Grande,Lomba da Maia,Votantes,409.0
2025,Açores,Ribeira Grande,Lomba da Maia,TaxaAbstenção,61.2
2025,Açores,Ribeira Grande,Lomba da Maia,Brancos,14.0
2025,Açores,Ribeira Grande,Lomba da Maia,Nulos,5.0
2025,Açores,Ribeira Grande,Lomba de São Pedro,Inscritos,310.0
2025,Açores,Ribeira Grande,Lomba de São Pedro,Votantes,129.0
2025,Açores,Ribeira Grande,Lomba de São Pedro,TaxaAbstenção,58.39
2025,Açores,Ribeira Grande,Lomba de São Pedro,Brancos,3.0
2025,Açores,Ribeira Grande,Lomba de São Pedro,Nulos,1.0
2025,Açores,Ribeira Grande,Maia,Inscritos,1700.0
2025,Açores,Ribeira Grande,Maia,Votantes,725.0
2025,Açores,Ribeira Grande,Maia,TaxaAbstenção,57.35
2025,Açores,Ribeira Grande,Maia,Brancos,15.0
2025,Açores,Ribeira Grande,Maia,Nulos,11.0
2025,Açores,Ribeira Grande,Pico da Pedra,Inscritos,2886.0
2025,Açores,Ribeira Grande,Pico da Pedra,Votantes,1424.0
2025,Açores,Ribeira Grande,Pico da Pedra,TaxaAbstenção,50.66
2025,Açores,Ribeira Grande,Pico da Pedra,Brancos,43.0
2025,Açores,Ribeira Grande,Pico da Pedra,Nulos,17.0
2025,Açores,Ribeira Grande,Porto Formoso,Inscritos,1081.0
2025,Açores,Ribeira Grande,Porto Formoso,Votantes,424.0
2025,Açores,Ribeira Grande,Porto Formoso,TaxaAbstenção,60.78
2025,Açores,Ribeira Grande,Porto Formoso,Brancos,12.0
2025,Açores,Ribeira Grande,Porto Formoso,Nulos,9.0
2025,Açores,Ribeira Grande,Rabo de Peixe,Inscritos,7804.0
2025,Açores,Ribeira Grande,Rabo de Peixe,Votantes,1999.0
2025,Açores,Ribeira Grande,Rabo de Peixe,TaxaAbstenção,74.38
2025,Açores,Ribeira Grande,Rabo de Peixe,Brancos,33.0
2025,Açores,Ribeira Grande,Rabo de Peixe,Nulos,26.0
2025,Açores,Ribeira Grande,Ribeira Grande (Conceição),Inscritos,2389.0
2025,Açores,Ribeira Grande,Ribeira Grande (Conceição),Votantes,1141.0
2025,Açores,Ribeira Grande,Ribeira Grande (Conceição),TaxaAbstenção,52.24
2025,Açores,Ribeira Grande,Ribeira Grande (Conceição),Brancos,24.0
2025,Açores,Ribeira Grande,Ribeira Grande (Conceição),Nulos,13.0
2025,Açores,Ribeira Grande,Ribeira Grande (Matriz),Inscritos,3460.0
2025,Açores,Ribeira Grande,Ribeira Grande (Matriz),Votantes,1300.0
2025,Açores,Ribeira Grande,Ribeira Grande (Matriz),TaxaAbstenção,62.43
2025,Açores,Ribeira Grande,Ribeira Grande (Matriz),Brancos,41.0
2025,Açores,Ribeira Grande,Ribeira Grande (Matriz),Nulos,20.0
2025,Açores,Ribeira Grande,Ribeira Seca,Inscritos,2608.0
2025,Açores,Ribeira Grande,Ribeira Seca,Votantes,1072.0
2025,Açores,Ribeira Grande,Ribeira Seca,TaxaAbstenção,58.9
2025,Açores,Ribeira Grande,Ribeira Seca,Brancos,22.0
2025,Açores,Ribeira Grande,Ribeira Seca,Nulos,16.0
2025,Açores,Ribeira Grande,Ribeirinha,Inscritos,2334.0
2025,Açores,Ribeira Grande,Ribeirinha,Votantes,839.0
2025,Açores,Ribeira Grande,Ribeirinha,TaxaAbstenção,64.05
2025,Açores,Ribeira Grande,Ribeirinha,Brancos,27.0
2025,Açores,Ribeira Grande,Ribeirinha,Nulos,13.0
2025,Açores,Ribeira Grande,Santa Bárbara,Inscritos,1205.0
2025,Açores,Ribeira Grande,Santa Bárbara,Votantes,535.0
2025,Açores,Ribeira Grande,Santa Bárbara,TaxaAbstenção,55.6
2025,Açores,Ribeira Grande,Santa Bárbara,Brancos,15.0
2025,Açores,Ribeira Grande,Santa Bárbara,Nulos,28.0
2025,Açores,Ribeira Grande,São Brás,Inscritos,591.0
2025,Açores,Ribeira Grande,São Brás,Votantes,283.0
2025,Açores,Ribeira Grande,São Brás,TaxaAbstenção,52.12
2025,Açores,Ribeira Grande,São Brás,Brancos,5.0
2025,Açores,Ribeira Grande,São Brás,Nulos,2.0
2025,Açores,Santa Cruz da Graciosa,Guadalupe,Inscritos,949.0
2025,Açores,Santa Cruz da Graciosa,Guadalupe,Votantes,426.0
2025,Açores,Santa Cruz da Graciosa,Guadalupe,TaxaAbstenção,55.11
2025,Açores,Santa Cruz da Graciosa,Guadalupe,Brancos,21.0
2025,Açores,Santa Cruz da Graciosa,Guadalupe,Nulos,7.0
2025,Açores,Santa Cruz da Graciosa,Luz,Inscritos,640.0
2025,Açores,Santa Cruz da Graciosa,Luz,Votantes,217.0
2025,Açores,Santa Cruz da Graciosa,Luz,TaxaAbstenção,66.09
2025,Açores,Santa Cruz da Graciosa,Luz,Brancos,8.0
2025,Açores,Santa Cruz da Graciosa,Luz,Nulos,6.0
2025,Açores,Santa Cruz da Graciosa,Santa Cruz da Graciosa,Inscritos,1563.0
2025,Açores,Santa Cruz da Graciosa,Santa Cruz da Graciosa,Votantes,721.0
2025,Açores,Santa Cruz da Graciosa,Santa Cruz da Graciosa,TaxaAbstenção,53.87
2025,Açores,Santa Cruz da Graciosa,Santa Cruz da Graciosa,Brancos,34.0
2025,Açores,Santa Cruz da Graciosa,Santa Cruz da Graciosa,Nulos,4.0
2025,Açores,Santa Cruz da Graciosa,São Mateus,Inscritos,695.0
2025,Açores,Santa Cruz da Graciosa,São Mateus,Votantes,304.0
2025,Açores,Santa Cruz da Graciosa,São Mateus,TaxaAbstenção,56.26
2025,Açores,Santa Cruz da Graciosa,São Mateus,Brancos,13.0
2025,Açores,Santa Cruz da Graciosa,São Mateus,Nulos,3.0
2025,Açores,Santa Cruz das Flores,Caveira,Inscritos,65.0
2025,Açores,Santa Cruz das Flores,Caveira,Votantes,38.0
2025,Açores,Santa Cruz das Flores,Caveira,TaxaAbstenção,41.54
2025,Açores,Santa Cruz das Flores,Caveira,Brancos,0.0
2025,Açores,Santa Cruz das Flores,Caveira,Nulos,1.0
2025,Açores,Santa Cruz das Flores,Cedros,Inscritos,109.0
2025,Açores,Santa Cruz das Flores,Cedros,Votantes,56.0
2025,Açores,Santa Cruz das Flores,Cedros,TaxaAbstenção,48.62
2025,Açores,Santa Cruz das Flores,Cedros,Brancos,5.0
2025,Açores,Santa Cruz das Flores,Cedros,Nulos,2.0
2025,Açores,Santa Cruz das Flores,Ponta Delgada,Inscritos,286.0
2025,Açores,Santa Cruz das Flores,Ponta Delgada,Votantes,138.0
2025,Açores,Santa Cruz das Flores,Ponta Delgada,TaxaAbstenção,51.75
2025,Açores,Santa Cruz das Flores,Ponta Delgada,Brancos,3.0
2025,Açores,Santa Cruz das Flores,Ponta Delgada,Nulos,0.0
2025,Açores,Santa Cruz das Flores,Santa Cruz das Flores,Inscritos,1363.0
2025,Açores,Santa Cruz das Flores,Santa Cruz das Flores,Votantes,686.0
2025,Açores,Santa Cruz das Flores,Santa Cruz das Flores,TaxaAbstenção,49.67
2025,Açores,Santa Cruz das Flores,Santa Cruz das Flores,Brancos,14.0
2025,Açores,Santa Cruz das Flores,Santa Cruz das Flores,Nulos,11.0
2025,Açores,São Roque do Pico,Prainha,Inscritos,531.0
2025,Açores,São Roque do Pico,Prainha,Votantes,238.0
2025,Açores,São Roque do Pico,Prainha,TaxaAbstenção,55.18
2025,Açores,São Roque do Pico,Prainha,Brancos,12.0
2025,Açores,São Roque do Pico,Prainha,Nulos,3.0
2025,Açores,São Roque do Pico,Santa Luzia,Inscritos,502.0
2025,Açores,São Roque do Pico,Santa Luzia,Votantes,201.0
2025,Açores,São Roque do Pico,Santa Luzia,TaxaAbstenção,59.96
2025,Açores,São Roque do Pico,Santa Luzia,Brancos,6.0
2025,Açores,São Roque do Pico,Santa Luzia,Nulos,1.0
2025,Açores,São Roque do Pico,Santo Amaro,Inscritos,282.0
2025,Açores,São Roque do Pico,Santo Amaro,Votantes,163.0
2025,Açores,São Roque do Pico,Santo Amaro,TaxaAbstenção,42.2
2025,Açores,São Roque do Pico,Santo Amaro,Brancos,8.0
2025,Açores,São Roque do Pico,Santo Amaro,Nulos,3.0
2025,Açores,São Roque do Pico,Santo António,Inscritos,722.0
2025,Açores,São Roque do Pico,Santo António,Votantes,345.0
2025,Açores,São Roque do Pico,Santo António,TaxaAbstenção,52.22
2025,Açores,São Roque do Pico,Santo António,Brancos,21.0
2025,Açores,São Roque do Pico,Santo António,Nulos,1.0
2025,Açores,São Roque do Pico,São Roque do Pico,Inscritos,1271.0
2025,Açores,São Roque do Pico,São Roque do Pico,Votantes,593.0
2025,Açores,São Roque do Pico,São Roque do Pico,TaxaAbstenção,53.34
2025,Açores,São Roque do Pico,São Roque do Pico,Brancos,14.0
2025,Açores,São Roque do Pico,São Roque do Pico,Nulos,4.0
2025,Açores,Velas,Manadas (Santa Bárbara),Inscritos,359.0
2025,Açores,Velas,Manadas (Santa Bárbara),Votantes,139.0
2025,Açores,Velas,Manadas (Santa Bárbara),TaxaAbstenção,61.28
2025,Açores,Velas,Manadas (Santa Bárbara),Brancos,5.0
2025,Açores,Velas,Manadas (Santa Bárbara),Nulos,0.0
2025,Açores,Velas,Norte Grande (Neves),Inscritos,542.0
2025,Açores,Velas,Norte Grande (Neves),Votantes,231.0
2025,Açores,Velas,Norte Grande (Neves),TaxaAbstenção,57.38
2025,Açores,Velas,Norte Grande (Neves),Brancos,3.0
2025,Açores,Velas,Norte Grande (Neves),Nulos,3.0
2025,Açores,Velas,Rosais,Inscritos,692.0
2025,Açores,Velas,Rosais,Votantes,284.0
2025,Açores,Velas,Rosais,TaxaAbstenção,58.96
2025,Açores,Velas,Rosais,Brancos,7.0
2025,Açores,Velas,Rosais,Nulos,5.0
2025,Açores,Velas,Santo Amaro,Inscritos,824.0
2025,Açores,Velas,Santo Amaro,Votantes,351.0
2025,Açores,Velas,Santo Amaro,TaxaAbstenção,57.4
2025,Açores,Velas,Santo Amaro,Brancos,12.0
2025,Açores,Velas,Santo Amaro,Nulos,1.0
2025,Açores,Velas,Urzelina (São Mateus),Inscritos,846.0
2025,Açores,Velas,Urzelina (São Mateus),Votantes,395.0
2025,Açores,Velas,Urzelina (São Mateus),TaxaAbstenção,53.31
2025,Açores,Velas,Urzelina (São Mateus),Brancos,9.0
2025,Açores,Velas,Urzelina (São Mateus),Nulos,6.0
2025,Açores,Velas,Velas (São Jorge),Inscritos,1722.0
2025,Açores,Velas,Velas (São Jorge),Votantes,728.0
2025,Açores,Velas,Velas (São Jorge),TaxaAbstenção,57.72
2025,Açores,Velas,Velas (São Jorge),Brancos,27.0
2025,Açores,Velas,Velas (São Jorge),Nulos,9.0
2025,Açores,Vila da Praia da Vitória,Agualva,Inscritos,1289.0
2025,Açores,Vila da Praia da Vitória,Agualva,Votantes,551.0
2025,Açores,Vila da Praia da Vitória,Agualva,TaxaAbstenção,57.25
2025,Açores,Vila da Praia da Vitória,Agualva,Brancos,19.0
2025,Açores,Vila da Praia da Vitória,Agualva,Nulos,1.0
2025,Açores,Vila da Praia da Vitória,Biscoitos,Inscritos,1557.0
2025,Açores,Vila da Praia da Vitória,Biscoitos,Votantes,658.0
2025,Açores,Vila da Praia da Vitória,Biscoitos,TaxaAbstenção,57.74
2025,Açores,Vila da Praia da Vitória,Biscoitos,Brancos,21.0
2025,Açores,Vila da Praia da Vitória,Biscoitos,Nulos,6.0
2025,Açores,Vila da Praia da Vitória,Cabo da Praia,Inscritos,690.0
2025,Açores,Vila da Praia da Vitória,Cabo da Praia,Votantes,328.0
2025,Açores,Vila da Praia da Vitória,Cabo da Praia,TaxaAbstenção,52.46
2025,Açores,Vila da Praia da Vitória,Cabo da Praia,Brancos,12.0
2025,Açores,Vila da Praia da Vitória,Cabo da Praia,Nulos,4.0
2025,Açores,Vila da Praia da Vitória,Fonte do Bastardo,Inscritos,1170.0
2025,Açores,Vila da Praia da Vitória,Fonte do Bastardo,Votantes,542.0
2025,Açores,Vila da Praia da Vitória,Fonte do Bastardo,TaxaAbstenção,53.68
2025,Açores,Vila da Praia da Vitória,Fonte do Bastardo,Brancos,22.0
2025,Açores,Vila da Praia da Vitória,Fonte do Bastardo,Nulos,1.0
2025,Açores,Vila da Praia da Vitória,Fontinhas,Inscritos,1444.0
2025,Açores,Vila da Praia da Vitória,Fontinhas,Votantes,631.0
2025,Açores,Vila da Praia da Vitória,Fontinhas,TaxaAbstenção,56.3
2025,Açores,Vila da Praia da Vitória,Fontinhas,Brancos,28.0
2025,Açores,Vila da Praia da Vitória,Fontinhas,Nulos,4.0
2025,Açores,Vila da Praia da Vitória,Lajes,Inscritos,3140.0
2025,Açores,Vila da Praia da Vitória,Lajes,Votantes,1371.0
2025,Açores,Vila da Praia da Vitória,Lajes,TaxaAbstenção,56.34
2025,Açores,Vila da Praia da Vitória,Lajes,Brancos,52.0
2025,Açores,Vila da Praia da Vitória,Lajes,Nulos,10.0
2025,Açores,Vila da Praia da Vitória,Porto Martins,Inscritos,1178.0
2025,Açores,Vila da Praia da Vitória,Porto Martins,Votantes,588.0
2025,Açores,Vila da Praia da Vitória,Porto Martins,TaxaAbstenção,50.08
2025,Açores,Vila da Praia da Vitória,Porto Martins,Brancos,28.0
2025,Açores,Vila da Praia da Vitória,Porto Martins,Nulos,4.0
2025,Açores,Vila da Praia da Vitória,Praia da Vitória (Santa Cruz),Inscritos,6327.0
2025,Açores,Vila da Praia da Vitória,Praia da Vitória (Santa Cruz),Votantes,2534.0
2025,Açores,Vila da Praia da Vitória,Praia da Vitória (Santa Cruz),TaxaAbstenção,59.95
2025,Açores,Vila da Praia da Vitória,Praia da Vitória (Santa Cruz),Brancos,76.0
2025,Açores,Vila da Praia da Vitória,Praia da Vitória (Santa Cruz),Nulos,19.0
2025,Açores,Vila da Praia da Vitória,Quatro Ribeiras,Inscritos,370.0
2025,Açores,Vila da Praia da Vitória,Quatro Ribeiras,Votantes,200.0
2025,Açores,Vila da Praia da Vitória,Quatro Ribeiras,TaxaAbstenção,45.95
2025,Açores,Vila da Praia da Vitória,Quatro Ribeiras,Brancos,4.0
2025,Açores,Vila da Praia da Vitória,Quatro Ribeiras,Nulos,4.0
2025,Açores,Vila da Praia da Vitória,São Brás,Inscritos,1009.0
2025,Açores,Vila da Praia da Vitória,São Brás,Votantes,418.0
2025,Açores,Vila da Praia da Vitória,São Brás,TaxaAbstenção,58.57
2025,Açores,Vila da Praia da Vitória,São Brás,Brancos,13.0
2025,Açores,Vila da Praia da Vitória,São Brás,Nulos,2.0
2025,Açores,Vila da Praia da Vitória,Vila Nova,Inscritos,1603.0
2025,Açores,Vila da Praia da Vitória,Vila Nova,Votantes,676.0
2025,Açores,Vila da Praia da Vitória,Vila Nova,TaxaAbstenção,57.83
2025,Açores,Vila da Praia da Vitória,Vila Nova,Brancos,25.0
2025,Açores,Vila da Praia da Vitória,Vila Nova,Nulos,15.0
2025,Açores,Vila do Porto,Almagreira,Inscritos,574.0
2025,Açores,Vila do Porto,Almagreira,Votantes,223.0
2025,Açores,Vila do Porto,Almagreira,TaxaAbstenção,61.15
2025,Açores,Vila do Porto,Almagreira,Brancos,7.0
2025,Açores,Vila do Porto,Almagreira,Nulos,1.0
2025,Açores,Vila do Porto,Santa Bárbara,Inscritos,431.0
2025,Açores,Vila do Porto,Santa Bárbara,Votantes,152.0
2025,Açores,Vila do Porto,Santa Bárbara,TaxaAbstenção,64.72999999999999
2025,Açores,Vila do Porto,Santa Bárbara,Brancos,10.0
2025,Açores,Vila do Porto,Santa Bárbara,Nulos,3.0
2025,Açores,Vila do Porto,Santo Espírito,Inscritos,610.0
2025,Açores,Vila do Porto,Santo Espírito,Votantes,180.0
2025,Açores,Vila do Porto,Santo Espírito,TaxaAbstenção,70.49
2025,Açores,Vila do Porto,Santo Espírito,Brancos,5.0
2025,Açores,Vila do Porto,Santo Espírito,Nulos,3.0
2025,Açores,Vila do Porto,São Pedro,Inscritos,704.0
2025,Açores,Vila do Porto,São Pedro,Votantes,281.0
2025,Açores,Vila do Porto,São Pedro,TaxaAbstenção,60.09
2025,Açores,Vila do Porto,São Pedro,Brancos,16.0
2025,Açores,Vila do Porto,São Pedro,Nulos,3.0
2025,Açores,Vila do Porto,Vila do Porto,Inscritos,2852.0
2025,Açores,Vila do Porto,Vila do Porto,Votantes,1244.0
2025,Açores,Vila do Porto,Vila do Porto,TaxaAbstenção,56.38
2025,Açores,Vila do Porto,Vila do Porto,Brancos,60.0
2025,Açores,Vila do Porto,Vila do Porto,Nulos,12.0
2025,Açores,Vila Franca do Campo,Água de Alto,Inscritos,1600.0
2025,Açores,Vila Franca do Campo,Água de Alto,Votantes,636.0
2025,Açores,Vila Franca do Campo,Água de Alto,TaxaAbstenção,60.25
2025,Açores,Vila Franca do Campo,Água de Alto,Brancos,9.0
2025,Açores,Vila Franca do Campo,Água de Alto,Nulos,7.0
2025,Açores,Vila Franca do Campo,Ponta Garça,Inscritos,3079.0
2025,Açores,Vila Franca do Campo,Ponta Garça,Votantes,1172.0
2025,Açores,Vila Franca do Campo,Ponta Garça,TaxaAbstenção,61.94
2025,Açores,Vila Franca do Campo,Ponta Garça,Brancos,15.0
2025,Açores,Vila Franca do Campo,Ponta Garça,Nulos,12.0
2025,Açores,Vila Franca do Campo,Ribeira das Tainhas,Inscritos,629.0
2025,Açores,Vila Franca do Campo,Ribeira das Tainhas,Votantes,286.0
2025,Açores,Vila Franca do Campo,Ribeira das Tainhas,TaxaAbstenção,54.53
2025,Açores,Vila Franca do Campo,Ribeira das Tainhas,Brancos,10.0
2025,Açores,Vila Franca do Campo,Ribeira das Tainhas,Nulos,4.0
2025,Açores,Vila Franca do Campo,Ribeira Seca,Inscritos,1038.0
2025,Açores,Vila Franca do Campo,Ribeira Seca,Votantes,438.0
2025,Açores,Vila Franca do Campo,Ribeira Seca,TaxaAbstenção,57.8
2025,Açores,Vila Franca do Campo,Ribeira Seca,Brancos,7.0
2025,Açores,Vila Franca do Campo,Ribeira Seca,Nulos,4.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Miguel),Inscritos,2672.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Miguel),Votantes,923.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Miguel),TaxaAbstenção,65.46000000000001
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Miguel),Brancos,9.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Miguel),Nulos,13.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Pedro),Inscritos,1466.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Pedro),Votantes,594.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Pedro),TaxaAbstenção,59.48
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Pedro),Brancos,11.0
2025,Açores,Vila Franca do Campo,Vila Franca do Campo (São Pedro),Nulos,6.0
2025,Aveiro,Águeda,Aguada de Cima,Inscritos,3597.0
2025,Aveiro,Águeda,Aguada de Cima,Votantes,2118.0
2025,Aveiro,Águeda,Aguada de Cima,TaxaAbstenção,41.12
2025,Aveiro,Águeda,Aguada de Cima,Brancos,35.0
