Ano,Distrito,Concelho,Freguesia,Partido,Votos,Percentagem
2025,Braga,Guimarães,Polvoreira,VP,1,0.05
2025,Braga,Guimarães,Polvoreira,JPP,0,0.0
2025,Braga,Guimarães,Polvoreira,PPM,0,0.0
2025,Braga,Guimarães,Ponte,PS,1248,29.81
2025,Braga,Guimarães,Ponte,PPD/PSD.CDS-PP,1185,28.3
2025,Braga,Guimarães,Ponte,CH,946,22.59
2025,Braga,Guimarães,Ponte,IL,318,7.59
2025,Braga,Guimarães,Ponte,L,141,3.37
2025,Braga,Guimarães,Ponte,B.E.,96,2.29
2025,Braga,Guimarães,Ponte,PCP-PEV,96,2.29
2025,Braga,Guimarães,Ponte,PAN,73,1.74
2025,Braga,Guimarães,Ponte,ADN,48,1.15
2025,Braga,Guimarães,Ponte,R.I.R.,14,0.33
2025,Braga,Guimarães,Ponte,VP,10,0.24
2025,Braga,Guimarães,Ponte,ND,6,0.14
2025,Braga,Guimarães,Ponte,E,4,0.1
2025,Braga,Guimarães,Ponte,JPP,2,0.05
2025,Braga,Guimarães,Ponte,PPM,0,0.0
2025,Braga,Guimarães,Prazins (Santa Eufémia),PPD/PSD.CDS-PP,282,34.1
2025,Braga,Guimarães,Prazins (Santa Eufémia),PS,243,29.38
2025,Braga,Guimarães,Prazins (Santa Eufémia),CH,189,22.85
2025,Braga,Guimarães,Prazins (Santa Eufémia),IL,50,6.05
2025,Braga,Guimarães,Prazins (Santa Eufémia),PCP-PEV,21,2.54
2025,Braga,Guimarães,Prazins (Santa Eufémia),L,17,2.06
2025,Braga,Guimarães,Prazins (Santa Eufémia),B.E.,10,1.21
2025,Braga,Guimarães,Prazins (Santa Eufémia),ADN,8,0.97
2025,Braga,Guimarães,Prazins (Santa Eufémia),PAN,4,0.48
2025,Braga,Guimarães,Prazins (Santa Eufémia),ND,1,0.12
2025,Braga,Guimarães,Prazins (Santa Eufémia),R.I.R.,1,0.12
2025,Braga,Guimarães,Prazins (Santa Eufémia),VP,1,0.12
2025,Braga,Guimarães,Prazins (Santa Eufémia),E,0,0.0
2025,Braga,Guimarães,Prazins (Santa Eufémia),JPP,0,0.0
2025,Braga,Guimarães,Prazins (Santa Eufémia),PPM,0,0.0
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,PPD/PSD.CDS-PP,477,36.58
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,PS,306,23.47
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,CH,297,22.78
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,IL,104,7.98
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,L,34,2.61
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,PAN,21,1.61
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,B.E.,19,1.46
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,PCP-PEV,19,1.46
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,ADN,15,1.15
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,ND,4,0.31
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,R.I.R.,4,0.31
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,VP,2,0.15
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,E,1,0.08
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,JPP,1,0.08
2025,Braga,Guimarães,Prazins Santo Tirso e Corvite,PPM,0,0.0
2025,Braga,Guimarães,Ronfe,PPD/PSD.CDS-PP,1060,35.03
2025,Braga,Guimarães,Ronfe,PS,926,30.6
2025,Braga,Guimarães,Ronfe,CH,582,19.23
2025,Braga,Guimarães,Ronfe,IL,185,6.11
2025,Braga,Guimarães,Ronfe,L,96,3.17
2025,Braga,Guimarães,Ronfe,B.E.,56,1.85
2025,Braga,Guimarães,Ronfe,PCP-PEV,47,1.55
2025,Braga,Guimarães,Ronfe,ADN,30,0.99
2025,Braga,Guimarães,Ronfe,PAN,26,0.86
2025,Braga,Guimarães,Ronfe,R.I.R.,8,0.26
2025,Braga,Guimarães,Ronfe,E,4,0.13
2025,Braga,Guimarães,Ronfe,ND,3,0.1
2025,Braga,Guimarães,Ronfe,JPP,2,0.07
2025,Braga,Guimarães,Ronfe,VP,1,0.03
2025,Braga,Guimarães,Ronfe,PPM,0,0.0
2025,Braga,Guimarães,Sande (São Martinho),PPD/PSD.CDS-PP,589,38.52
2025,Braga,Guimarães,Sande (São Martinho),PS,418,27.34
2025,Braga,Guimarães,Sande (São Martinho),CH,301,19.69
2025,Braga,Guimarães,Sande (São Martinho),IL,79,5.17
2025,Braga,Guimarães,Sande (São Martinho),L,39,2.55
2025,Braga,Guimarães,Sande (São Martinho),B.E.,29,1.9
2025,Braga,Guimarães,Sande (São Martinho),PCP-PEV,24,1.57
2025,Braga,Guimarães,Sande (São Martinho),PAN,16,1.05
2025,Braga,Guimarães,Sande (São Martinho),ADN,14,0.92
2025,Braga,Guimarães,Sande (São Martinho),ND,9,0.59
2025,Braga,Guimarães,Sande (São Martinho),R.I.R.,4,0.26
2025,Braga,Guimarães,Sande (São Martinho),VP,3,0.2
2025,Braga,Guimarães,Sande (São Martinho),E,2,0.13
2025,Braga,Guimarães,Sande (São Martinho),JPP,2,0.13
2025,Braga,Guimarães,Sande (São Martinho),PPM,0,0.0
2025,Braga,Guimarães,Sande São Lourenço e Balazar,PPD/PSD.CDS-PP,379,37.56
2025,Braga,Guimarães,Sande São Lourenço e Balazar,CH,256,25.37
2025,Braga,Guimarães,Sande São Lourenço e Balazar,PS,254,25.17
2025,Braga,Guimarães,Sande São Lourenço e Balazar,IL,67,6.64
2025,Braga,Guimarães,Sande São Lourenço e Balazar,L,18,1.78
2025,Braga,Guimarães,Sande São Lourenço e Balazar,B.E.,10,0.99
2025,Braga,Guimarães,Sande São Lourenço e Balazar,PAN,8,0.79
2025,Braga,Guimarães,Sande São Lourenço e Balazar,PCP-PEV,8,0.79
2025,Braga,Guimarães,Sande São Lourenço e Balazar,ADN,4,0.4
2025,Braga,Guimarães,Sande São Lourenço e Balazar,VP,2,0.2
2025,Braga,Guimarães,Sande São Lourenço e Balazar,JPP,1,0.1
2025,Braga,Guimarães,Sande São Lourenço e Balazar,ND,1,0.1
2025,Braga,Guimarães,Sande São Lourenço e Balazar,PPM,1,0.1
2025,Braga,Guimarães,Sande São Lourenço e Balazar,E,0,0.0
2025,Braga,Guimarães,Sande São Lourenço e Balazar,R.I.R.,0,0.0
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,PPD/PSD.CDS-PP,852,38.04
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,PS,622,27.77
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,CH,427,19.06
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,IL,120,5.36
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,L,73,3.26
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,PCP-PEV,47,2.1
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,B.E.,41,1.83
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,PAN,26,1.16
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,ADN,20,0.89
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,R.I.R.,6,0.27
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,JPP,2,0.09
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,E,1,0.04
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,ND,1,0.04
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,PPM,1,0.04
2025,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,VP,1,0.04
2025,Braga,Guimarães,São Torcato,PPD/PSD.CDS-PP,720,33.49
2025,Braga,Guimarães,São Torcato,PS,628,29.21
2025,Braga,Guimarães,São Torcato,CH,539,25.07
2025,Braga,Guimarães,São Torcato,IL,97,4.51
2025,Braga,Guimarães,São Torcato,L,45,2.09
2025,Braga,Guimarães,São Torcato,PCP-PEV,42,1.95
2025,Braga,Guimarães,São Torcato,B.E.,30,1.4
2025,Braga,Guimarães,São Torcato,ADN,18,0.84
2025,Braga,Guimarães,São Torcato,PAN,14,0.65
2025,Braga,Guimarães,São Torcato,R.I.R.,7,0.33
2025,Braga,Guimarães,São Torcato,E,3,0.14
2025,Braga,Guimarães,São Torcato,VP,3,0.14
2025,Braga,Guimarães,São Torcato,JPP,2,0.09
2025,Braga,Guimarães,São Torcato,PPM,2,0.09
2025,Braga,Guimarães,São Torcato,ND,0,0.0
2025,Braga,Guimarães,Selho (São Cristóvão),PS,415,30.09
2025,Braga,Guimarães,Selho (São Cristóvão),PPD/PSD.CDS-PP,378,27.41
2025,Braga,Guimarães,Selho (São Cristóvão),CH,299,21.68
2025,Braga,Guimarães,Selho (São Cristóvão),IL,94,6.82
2025,Braga,Guimarães,Selho (São Cristóvão),PCP-PEV,61,4.42
2025,Braga,Guimarães,Selho (São Cristóvão),L,50,3.63
2025,Braga,Guimarães,Selho (São Cristóvão),B.E.,36,2.61
2025,Braga,Guimarães,Selho (São Cristóvão),PAN,19,1.38
2025,Braga,Guimarães,Selho (São Cristóvão),ADN,15,1.09
2025,Braga,Guimarães,Selho (São Cristóvão),ND,5,0.36
2025,Braga,Guimarães,Selho (São Cristóvão),JPP,3,0.22
2025,Braga,Guimarães,Selho (São Cristóvão),VP,3,0.22
2025,Braga,Guimarães,Selho (São Cristóvão),E,1,0.07
2025,Braga,Guimarães,Selho (São Cristóvão),PPM,0,0.0
2025,Braga,Guimarães,Selho (São Cristóvão),R.I.R.,0,0.0
2025,Braga,Guimarães,Selho (São Jorge),PS,1073,28.58
2025,Braga,Guimarães,Selho (São Jorge),PPD/PSD.CDS-PP,1051,27.99
2025,Braga,Guimarães,Selho (São Jorge),CH,821,21.86
2025,Braga,Guimarães,Selho (São Jorge),IL,324,8.63
2025,Braga,Guimarães,Selho (São Jorge),PCP-PEV,183,4.87
2025,Braga,Guimarães,Selho (São Jorge),L,138,3.68
2025,Braga,Guimarães,Selho (São Jorge),B.E.,78,2.08
2025,Braga,Guimarães,Selho (São Jorge),PAN,40,1.07
2025,Braga,Guimarães,Selho (São Jorge),ADN,21,0.56
2025,Braga,Guimarães,Selho (São Jorge),R.I.R.,8,0.21
2025,Braga,Guimarães,Selho (São Jorge),VP,7,0.19
2025,Braga,Guimarães,Selho (São Jorge),ND,5,0.13
2025,Braga,Guimarães,Selho (São Jorge),E,4,0.11
2025,Braga,Guimarães,Selho (São Jorge),JPP,1,0.03
2025,Braga,Guimarães,Selho (São Jorge),PPM,1,0.03
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,PPD/PSD.CDS-PP,469,32.94
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,PS,402,28.23
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,CH,370,25.98
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,IL,63,4.42
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,L,38,2.67
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,ADN,20,1.4
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,B.E.,17,1.19
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,PCP-PEV,17,1.19
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,R.I.R.,9,0.63
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,PAN,6,0.42
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,E,4,0.28
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,ND,3,0.21
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,VP,3,0.21
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,PPM,2,0.14
2025,Braga,Guimarães,Selho São Lourenço e Gominhães,JPP,1,0.07
2025,Braga,Guimarães,Serzedelo,PS,783,34.74
2025,Braga,Guimarães,Serzedelo,PPD/PSD.CDS-PP,614,27.24
2025,Braga,Guimarães,Serzedelo,CH,443,19.65
2025,Braga,Guimarães,Serzedelo,IL,129,5.72
2025,Braga,Guimarães,Serzedelo,PCP-PEV,103,4.57
2025,Braga,Guimarães,Serzedelo,L,68,3.02
2025,Braga,Guimarães,Serzedelo,B.E.,62,2.75
2025,Braga,Guimarães,Serzedelo,ADN,22,0.98
2025,Braga,Guimarães,Serzedelo,PAN,18,0.8
2025,Braga,Guimarães,Serzedelo,ND,3,0.13
2025,Braga,Guimarães,Serzedelo,R.I.R.,3,0.13
2025,Braga,Guimarães,Serzedelo,VP,3,0.13
2025,Braga,Guimarães,Serzedelo,E,2,0.09
2025,Braga,Guimarães,Serzedelo,JPP,1,0.04
2025,Braga,Guimarães,Serzedelo,PPM,0,0.0
2025,Braga,Guimarães,Serzedo e Calvos,PPD/PSD.CDS-PP,425,31.37
2025,Braga,Guimarães,Serzedo e Calvos,CH,386,28.49
2025,Braga,Guimarães,Serzedo e Calvos,PS,351,25.9
2025,Braga,Guimarães,Serzedo e Calvos,IL,51,3.76
2025,Braga,Guimarães,Serzedo e Calvos,L,32,2.36
2025,Braga,Guimarães,Serzedo e Calvos,B.E.,24,1.77
2025,Braga,Guimarães,Serzedo e Calvos,PCP-PEV,24,1.77
2025,Braga,Guimarães,Serzedo e Calvos,ADN,23,1.7
2025,Braga,Guimarães,Serzedo e Calvos,PAN,19,1.4
2025,Braga,Guimarães,Serzedo e Calvos,R.I.R.,5,0.37
2025,Braga,Guimarães,Serzedo e Calvos,ND,4,0.3
2025,Braga,Guimarães,Serzedo e Calvos,VP,4,0.3
2025,Braga,Guimarães,Serzedo e Calvos,E,3,0.22
2025,Braga,Guimarães,Serzedo e Calvos,JPP,3,0.22
2025,Braga,Guimarães,Serzedo e Calvos,PPM,1,0.07
2025,Braga,Guimarães,Silvares,PPD/PSD.CDS-PP,513,35.19
2025,Braga,Guimarães,Silvares,PS,441,30.25
2025,Braga,Guimarães,Silvares,CH,252,17.28
2025,Braga,Guimarães,Silvares,IL,112,7.68
2025,Braga,Guimarães,Silvares,L,34,2.33
2025,Braga,Guimarães,Silvares,ADN,28,1.92
2025,Braga,Guimarães,Silvares,B.E.,28,1.92
2025,Braga,Guimarães,Silvares,PCP-PEV,24,1.65
2025,Braga,Guimarães,Silvares,PAN,15,1.03
2025,Braga,Guimarães,Silvares,E,3,0.21
2025,Braga,Guimarães,Silvares,ND,2,0.14
2025,Braga,Guimarães,Silvares,PPM,2,0.14
2025,Braga,Guimarães,Silvares,R.I.R.,2,0.14
2025,Braga,Guimarães,Silvares,JPP,1,0.07
2025,Braga,Guimarães,Silvares,VP,1,0.07
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",PPD/PSD.CDS-PP,487,36.45
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",CH,358,26.8
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",PS,342,25.6
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",IL,59,4.42
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",L,28,2.1
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",B.E.,19,1.42
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",PCP-PEV,13,0.97
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",ADN,10,0.75
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",E,6,0.45
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",PAN,6,0.45
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",ND,4,0.3
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",R.I.R.,2,0.15
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",PPM,1,0.07
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",VP,1,0.07
2025,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",JPP,0,0.0
2025,Braga,Guimarães,Tabuadelo e São Faustino,PPD/PSD.CDS-PP,672,39.07
2025,Braga,Guimarães,Tabuadelo e São Faustino,PS,443,25.76
2025,Braga,Guimarães,Tabuadelo e São Faustino,CH,361,20.99
2025,Braga,Guimarães,Tabuadelo e São Faustino,IL,95,5.52
2025,Braga,Guimarães,Tabuadelo e São Faustino,B.E.,38,2.21
2025,Braga,Guimarães,Tabuadelo e São Faustino,L,34,1.98
2025,Braga,Guimarães,Tabuadelo e São Faustino,PCP-PEV,31,1.8
2025,Braga,Guimarães,Tabuadelo e São Faustino,ADN,17,0.99
2025,Braga,Guimarães,Tabuadelo e São Faustino,PAN,17,0.99
2025,Braga,Guimarães,Tabuadelo e São Faustino,R.I.R.,4,0.23
2025,Braga,Guimarães,Tabuadelo e São Faustino,E,3,0.17
2025,Braga,Guimarães,Tabuadelo e São Faustino,ND,2,0.12
2025,Braga,Guimarães,Tabuadelo e São Faustino,PPM,2,0.12
2025,Braga,Guimarães,Tabuadelo e São Faustino,VP,1,0.06
2025,Braga,Guimarães,Tabuadelo e São Faustino,JPP,0,0.0
2025,Braga,Guimarães,Urgezes,PPD/PSD.CDS-PP,1247,34.9
2025,Braga,Guimarães,Urgezes,PS,949,26.56
2025,Braga,Guimarães,Urgezes,CH,708,19.82
2025,Braga,Guimarães,Urgezes,IL,297,8.31
2025,Braga,Guimarães,Urgezes,L,143,4.0
2025,Braga,Guimarães,Urgezes,B.E.,67,1.88
2025,Braga,Guimarães,Urgezes,PCP-PEV,66,1.85
2025,Braga,Guimarães,Urgezes,PAN,42,1.18
2025,Braga,Guimarães,Urgezes,ADN,27,0.76
2025,Braga,Guimarães,Urgezes,ND,7,0.2
2025,Braga,Guimarães,Urgezes,VP,7,0.2
2025,Braga,Guimarães,Urgezes,R.I.R.,6,0.17
2025,Braga,Guimarães,Urgezes,JPP,4,0.11
2025,Braga,Guimarães,Urgezes,E,3,0.08
2025,Braga,Guimarães,Urgezes,PPM,0,0.0
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,PS,142,35.32
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,PPD/PSD.CDS-PP,116,28.86
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,CH,93,23.13
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,IL,20,4.98
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,L,16,3.98
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,PCP-PEV,4,1.0
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,B.E.,3,0.75
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,PAN,3,0.75
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,ADN,2,0.5
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,E,1,0.25
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,PPM,1,0.25
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,VP,1,0.25
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,JPP,0,0.0
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,ND,0,0.0
2025,Braga,Póvoa de Lanhoso,Águas Santas e Moure,R.I.R.,0,0.0
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,PPD/PSD.CDS-PP,222,44.85
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,PS,138,27.88
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,CH,92,18.59
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,L,16,3.23
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,IL,14,2.83
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,R.I.R.,3,0.61
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,ADN,2,0.4
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,PCP-PEV,2,0.4
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,PPM,2,0.4
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,VP,2,0.4
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,B.E.,1,0.2
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,PAN,1,0.2
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,E,0,0.0
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,JPP,0,0.0
2025,Braga,Póvoa de Lanhoso,Calvos e Frades,ND,0,0.0
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,PPD/PSD.CDS-PP,351,34.51
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,PS,309,30.38
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,CH,244,23.99
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,IL,46,4.52
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,ADN,14,1.38
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,L,14,1.38
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,PCP-PEV,10,0.98
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,B.E.,9,0.88
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,PAN,7,0.69
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,R.I.R.,6,0.59
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,ND,4,0.39
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,E,2,0.2
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,JPP,1,0.1
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,PPM,0,0.0
2025,Braga,Póvoa de Lanhoso,Campos e Louredo,VP,0,0.0
2025,Braga,Póvoa de Lanhoso,Covelas,PPD/PSD.CDS-PP,117,40.07
2025,Braga,Póvoa de Lanhoso,Covelas,PS,83,28.42
2025,Braga,Póvoa de Lanhoso,Covelas,CH,48,16.44
2025,Braga,Póvoa de Lanhoso,Covelas,IL,18,6.16
2025,Braga,Póvoa de Lanhoso,Covelas,PCP-PEV,13,4.45
2025,Braga,Póvoa de Lanhoso,Covelas,ADN,4,1.37
2025,Braga,Póvoa de Lanhoso,Covelas,L,3,1.03
2025,Braga,Póvoa de Lanhoso,Covelas,ND,2,0.68
2025,Braga,Póvoa de Lanhoso,Covelas,B.E.,1,0.34
2025,Braga,Póvoa de Lanhoso,Covelas,JPP,1,0.34
2025,Braga,Póvoa de Lanhoso,Covelas,PAN,1,0.34
2025,Braga,Póvoa de Lanhoso,Covelas,R.I.R.,1,0.34
2025,Braga,Póvoa de Lanhoso,Covelas,E,0,0.0
2025,Braga,Póvoa de Lanhoso,Covelas,PPM,0,0.0
2025,Braga,Póvoa de Lanhoso,Covelas,VP,0,0.0
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,PPD/PSD.CDS-PP,145,37.28
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,PS,139,35.73
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,CH,87,22.37
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,IL,7,1.8
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,ADN,6,1.54
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,L,3,0.77
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,ND,1,0.26
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,PAN,1,0.26
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,B.E.,0,0.0
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,E,0,0.0
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,JPP,0,0.0
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,PCP-PEV,0,0.0
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,PPM,0,0.0
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,R.I.R.,0,0.0
2025,Braga,Póvoa de Lanhoso,Esperança e Brunhais,VP,0,0.0
2025,Braga,Póvoa de Lanhoso,Ferreiros,PPD/PSD.CDS-PP,92,36.36
2025,Braga,Póvoa de Lanhoso,Ferreiros,PS,82,32.41
2025,Braga,Póvoa de Lanhoso,Ferreiros,CH,52,20.55
2025,Braga,Póvoa de Lanhoso,Ferreiros,IL,10,3.95
2025,Braga,Póvoa de Lanhoso,Ferreiros,L,6,2.37
2025,Braga,Póvoa de Lanhoso,Ferreiros,B.E.,3,1.19
2025,Braga,Póvoa de Lanhoso,Ferreiros,ADN,2,0.79
2025,Braga,Póvoa de Lanhoso,Ferreiros,PCP-PEV,2,0.79
2025,Braga,Póvoa de Lanhoso,Ferreiros,R.I.R.,2,0.79
2025,Braga,Póvoa de Lanhoso,Ferreiros,ND,1,0.4
2025,Braga,Póvoa de Lanhoso,Ferreiros,PPM,1,0.4
2025,Braga,Póvoa de Lanhoso,Ferreiros,E,0,0.0
2025,Braga,Póvoa de Lanhoso,Ferreiros,JPP,0,0.0
2025,Braga,Póvoa de Lanhoso,Ferreiros,PAN,0,0.0
2025,Braga,Póvoa de Lanhoso,Ferreiros,VP,0,0.0
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,PPD/PSD.CDS-PP,509,45.73
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,PS,268,24.08
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,CH,254,22.82
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,IL,36,3.23
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,ADN,15,1.35
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,L,12,1.08
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,B.E.,6,0.54
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,PAN,5,0.45
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,PCP-PEV,4,0.36
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,ND,2,0.18
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,E,1,0.09
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,PPM,1,0.09
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,JPP,0,0.0
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,R.I.R.,0,0.0
2025,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira,VP,0,0.0
2025,Braga,Póvoa de Lanhoso,Galegos,PPD/PSD.CDS-PP,155,40.26
2025,Braga,Póvoa de Lanhoso,Galegos,PS,112,29.09
2025,Braga,Póvoa de Lanhoso,Galegos,CH,74,19.22
2025,Braga,Póvoa de Lanhoso,Galegos,IL,18,4.68
2025,Braga,Póvoa de Lanhoso,Galegos,L,7,1.82
2025,Braga,Póvoa de Lanhoso,Galegos,ADN,5,1.3
2025,Braga,Póvoa de Lanhoso,Galegos,PAN,5,1.3
2025,Braga,Póvoa de Lanhoso,Galegos,PCP-PEV,4,1.04
2025,Braga,Póvoa de Lanhoso,Galegos,B.E.,2,0.52
2025,Braga,Póvoa de Lanhoso,Galegos,ND,2,0.52
2025,Braga,Póvoa de Lanhoso,Galegos,VP,1,0.26
2025,Braga,Póvoa de Lanhoso,Galegos,E,0,0.0
2025,Braga,Póvoa de Lanhoso,Galegos,JPP,0,0.0
2025,Braga,Póvoa de Lanhoso,Galegos,PPM,0,0.0
2025,Braga,Póvoa de Lanhoso,Galegos,R.I.R.,0,0.0
2025,Braga,Póvoa de Lanhoso,Garfe,PPD/PSD.CDS-PP,269,39.91
2025,Braga,Póvoa de Lanhoso,Garfe,CH,179,26.56
